162.31,150.11,181.48,134.18,111.33,197.05,167.18,186.01,144.01,179.94,196.38,144.63,141.84,178.2,156.04,123.59,119.95,112.55,164.01,149.85,52.982,196.21,129.49,168.34,191.93,179.23,180.49,156.07,188.8,180.56,177.22,178.18,166.11,182.71,151.46,195.25,175.38,128.32,177.67,178,166.53,189.76,174.69,162.25,169.28,164.94,193.96,154,150.41,180.62,185.93,196.47,153.46,195.86,168.77,189.17,135.74,183.15,194.65,193.44,195.6,113.57,157.81,137.13,193.22,189.12,177.82,193.14,157.81,145.32,168,140.09,185.99,147.53,166.12
167.39,179.68,195.69,171.67,191.99,195,167.01,178.92,91.793,196.77,68.2,186.74,107.02,142.89,142.75,176.62,170.65,139.78,105.8,191.9,173.25,157.55,167,128.8,196.98,195.99,160.63,172.91,108.92,185.83,183.3,194.03,194.77,178.71,186.49,182.88,193.59,123.34,19.363,115.36,181.77,162.94,162.42,161.27,197.83,139.11,148.98,199.51,144.79,157.32,163.77,184.85,161.73,199.49,171.88,194.15,144.02,199.66,169.68,120.89,131.94,183.23,178.77,173.05,198.71,177.02,189.13,174.17,161.37,193.83,109.53,162.55,145.13,177.72,72.402
157.75,160.31,192.81,192.11,197.84,196,169.58,190.95,162.04,170.24,174.54,194.79,165.14,165.35,61.663,183.64,192.86,181.29,182.44,187.86,197.48,188.59,190.65,159.6,186.62,142.42,115.11,177.64,154.25,180.41,130.72,43.497,133.36,197.44,197.36,166.01,134.17,172.04,195.88,179.24,139.38,177.59,132.9,187.42,194.15,139,160.45,199.7,168.64,192.82,119.26,139.59,58.956,186.74,179.67,178.73,130.34,101.58,176.8,118.15,146.52,130.8,155.37,174.57,127.72,194.05,181.14,193.86,197.22,131.14,199.65,161.92,181.09,86.877,125.7
175.7,112.8,169.64,102.16,116.42,167.79,159.35,169.62,185.58,147.9,150.96,128.8,146.49,142.75,192.54,171.62,137.72,187.23,73.869,143.94,182.85,172.68,110.99,147.26,146.54,99.492,48.407,190.46,186.08,197.04,190.89,117.94,130.5,159.63,176.65,181.16,155.39,161.13,131.74,141.23,190.26,182.15,195.02,180.6,192.99,140.73,167.19,190.69,196.44,180.1,99.466,69.785,172.9,165.21,192.45,178.57,181.12,169,139.78,160.5,189.57,172.19,151.74,178.75,92.837,189.25,141.5,160.15,109.44,168.28,141.85,172.2,177.88,196.69,190.51
178.63,165.05,172.81,159.66,96.037,131.95,193.95,105.08,112.84,191.31,155.08,154.97,184.73,185.74,168.25,88.954,166.6,175.72,144.15,175.06,192.38,125.06,170.42,177.96,133.25,186.69,189.58,155.72,183.32,189.65,159.28,136.48,187.33,195.71,139.51,192.59,197.84,188.41,192.44,138.83,168.7,177.58,171.43,192.88,196.64,182.25,190.41,165.22,182.4,118.97,194.19,190.06,115.08,165.19,181.71,166.36,174.44,167.05,160.27,183.85,193.31,117.55,176.37,190.22,189.22,100.07,151.11,164.54,109.41,161.6,133.97,197.23,186.84,194.93,180.09
196.99,172.63,183.59,136,160.97,177.1,167.3,100.77,186,198.5,191.22,168.29,170.84,163.43,132.91,150.3,173.93,149.75,173.46,88.145,165.86,169.34,131.79,53.89,196.98,194.46,151.53,196.49,161.23,111.86,168.46,175.43,186.1,178.61,141.8,190.63,64.482,131.51,197.45,189.86,167.73,182.24,180.08,195.97,197.71,196.15,156.49,140.01,197.69,198.87,196.81,161.94,150.55,199.8,168.5,128.95,125.37,130.17,174.31,147.91,192.76,133.73,153.72,173.89,164.24,132.13,171.59,172.93,181.15,199.69,150.35,160.71,142.24,118.22,159.54
178.16,183.12,142.37,169.01,194.22,172.92,160.77,197.24,167.54,188.24,178.57,195.06,185.06,170.12,139.83,182.72,198.84,104.88,136.52,121.56,96.143,132.28,130.98,149.16,132.04,192.54,164.87,188.48,133.74,175.7,123,148.63,175.43,198.91,136.69,160.8,131.69,194.34,150.71,177.81,123.52,162.42,133.8,194.79,182.43,196.17,144.92,175.38,193.35,190.91,152.54,147.98,162.85,147.22,178.68,196.31,178.66,169.39,157.64,160.59,170.72,174.24,197.46,159.31,176.74,121.5,197.79,62.858,183.59,152.5,195.24,92.331,191.33,141.09,194.43
146.29,198.91,121.26,176.18,170.14,158.59,135.09,161.32,118.47,42.968,169.96,177.33,175.19,116.37,164.83,191.73,187.49,190.05,190.82,191.98,157.66,193.19,199.14,190.3,103.86,153.53,198.94,195.32,191.26,169.16,173.66,141.28,148.95,157.34,144.45,196.08,116.2,166.73,159.57,154.49,199.46,188.49,191.73,187.07,190.29,148.59,195.41,194.41,181.85,145.11,151.1,187.81,187.42,171.32,187.8,178.29,178.7,184.69,186.09,175.45,189.11,133.81,172.66,177.86,190.14,171.41,146.73,163.3,166.94,160.8,173.65,140.91,198.86,92.896,95.451
158.3,160.18,113.16,192.7,124.6,112.91,196.24,168.77,140.96,154.61,197,183.14,177.52,187.13,183.36,154.85,189.66,146.96,138.85,59.203,138.19,75.698,180.55,198.25,187.38,184.79,185.75,191.36,190.95,186,138.35,197.28,145.07,178.97,181.52,133.32,181,178.43,195.21,155.54,173.63,198.41,166.45,189.17,192.31,163.56,143.64,172.35,176.94,179.43,133.37,134.43,170.72,182.73,118.99,182.8,168.89,86.872,171.82,147.79,184.62,160.14,155.27,134.38,187.93,167.42,194.07,195.09,162.65,171.26,143.55,144.33,113.23,105.33,183.02
148.59,150.5,162.84,141.77,135.39,185.09,110.34,190.52,156.94,115.78,148.32,193.45,181.3,193.26,127.9,185.58,199.8,193.76,144.99,162.06,152.64,148.43,145.25,180.72,196.98,198.46,186.75,196.57,152.52,147.86,176.18,173.22,161.54,177.55,129.75,181.77,73.101,133.55,191.83,173.23,154.06,197.91,170.77,111.56,180.29,170.68,142.56,191.7,182.14,194.56,175.09,183.26,152.32,175,197.87,119.62,139.39,130.46,180.28,178.05,180.4,171.23,188.97,138.65,185.82,157.56,171.04,199.38,186.38,180.06,144.68,173.75,172.12,193.15,133.8
129.27,142.75,141.95,146.19,196.66,183.7,197.89,181.69,188.12,134.02,178.1,172.49,199.14,162.92,180.01,194.94,169.8,130.31,179.47,184.8,147.26,167.64,172.46,142.49,138.99,163.1,153.93,178.27,118.85,153.13,188.08,186.96,69.213,195.55,166.43,180.26,178.68,194.65,157,159.55,42.412,175.2,121.52,156.84,116.77,188.94,180.91,163.03,190.46,178.94,196,115.69,121.32,193.03,156.9,132.49,135.59,165.82,154.23,161.18,198.74,190.31,197.41,189.28,130.13,186.71,141.61,199.43,146.57,112.25,76.399,173,86.665,188.51,197.97
199.79,184.61,173.24,154.24,152.85,189.98,182.45,171.42,94.645,156.02,159.63,199.72,187.98,162.81,186.2,197.38,166.12,177.61,195.3,195.14,192.48,112.44,155.34,173.03,153.95,198.83,51.421,192.37,196.76,136.92,163.43,95.701,167.03,156.46,153.96,171.71,126.75,199.8,99.291,142.91,183.43,54.43,188.82,163.2,198.45,155.89,199.48,180.02,111.32,194.48,184.45,189.82,189.73,160.81,144.98,171.32,130.85,153.04,167.2,190.59,178.7,122.13,191.33,172.84,177.83,178.53,144.34,169.32,189.65,162.34,174.41,169.13,193.47,198.86,157.92
142.92,178.38,155.11,144.67,145.54,176.2,198.03,189.77,157.53,190.22,186.99,191.96,85.675,170.77,191.86,133.61,57.563,126.09,116.23,121.17,180.16,182.65,182.56,162.64,195.56,149.47,183.29,40,160.82,162.32,138.66,176.3,163.4,171.73,162.11,174.16,157.96,170.82,160.95,163.76,198.71,172.55,132.67,170.68,185.11,120.38,185.52,181.66,194.85,173.61,144.32,165.4,137.79,178.5,165.75,138.29,151.01,154.47,169.62,198.31,199.36,113.55,165.51,170.84,195.04,183.09,159.38,173.8,188.58,150.73,156.89,186.2,165.88,156.16,104.43
137.25,143.21,123.92,146.79,167.77,182.15,189.32,195.11,183.85,164.29,159.43,181.4,192.35,111.91,178.64,161.18,175.15,158.69,189.51,187.14,194.77,198.05,124.4,189.47,173.91,146.66,184.38,180.22,182.38,189.1,193.67,194.92,171.88,181.85,198.41,126.11,171.03,168.67,167.49,198.85,164.29,171.61,184.49,149.65,181.17,174.38,176.32,175.89,191.84,131.09,171.01,152.95,160.49,195.59,138.63,195.93,197.53,170.03,132.74,155.57,191.04,186.97,177.99,160.14,164.39,178.77,197.73,125.55,195.71,164.27,183.08,147.65,190.45,187.23,178.76
194.59,181.42,120.82,190.51,166.02,160.28,135.14,147.39,196.3,147.97,196.4,193.37,88.03,178.73,149.73,197.91,148.57,158.35,168.42,130.12,188.03,170.47,141.85,163.85,196.83,163.16,157.77,45.764,121.64,192.52,148.06,182.25,197.62,133.84,189.48,169.92,190.04,149.31,119.05,154.05,100.17,191.85,144.86,158.67,192.34,173.75,159.55,129.93,182.81,196.19,153.68,198.7,199.31,196.36,196.05,162.26,169.55,173.49,186.18,177.71,181.19,178.73,168.37,198.16,182.24,121.59,198.77,193.48,103.85,177.14,186.77,166.01,92.916,175.29,186.29
161.55,110,142.11,129.04,143.32,180.98,161.44,159.26,147.45,177.5,151.48,60.777,174.8,196.22,196.54,175.75,152.39,182.57,148.75,188.17,140.78,199.43,182.95,183.83,192.33,161.98,168.96,135.23,175.18,114.65,134.41,193.07,185.15,138.33,129.23,183.38,129.08,179.71,198.34,182.59,181.55,173.46,194.34,173.09,161.16,181.65,176.15,175.41,100.51,172.56,190.77,197.95,168.64,198.12,198.41,134.55,192.8,195.16,195.55,190.63,198.6,191.66,194.99,169.77,149.32,179.84,175.48,182.41,173.66,199.6,192.41,83.021,137.07,195.37,88.488
187.97,180.78,188.92,177.06,179.19,126.55,146.03,186.73,124.84,175.26,139.88,170.94,150.57,131.22,197.31,133.37,175.98,126.76,106.09,152.65,171.62,161.88,165.52,183.2,157.19,181.37,183.46,197.65,193.11,179.44,174.85,171.3,187,87.822,112.99,175.24,115,189.61,198.78,153.3,179.95,176.62,157.14,192.64,180.73,91.262,138.56,118.88,101.3,185.64,174.18,197.67,154.16,115.66,180.2,135.34,164.58,150.85,164.42,134.83,166.88,199.8,192.91,174.88,187.39,190.53,93.078,188.99,192.65,151.9,178.21,132.29,174.75,134.62,185.69
149.76,160.43,189.04,148.76,97.672,196.95,71.931,182.07,164.86,197.94,189.05,152.55,167.18,100.73,163.57,143.69,196.13,168.7,171.31,151.73,95.681,162.99,157.31,78.177,151.22,170,197.25,175.73,137.43,182.69,196.85,175.11,171.57,124.78,179.52,167.57,171.86,178.85,181.02,125.14,171.67,161.3,166.16,171.92,178.85,171.55,166.98,170.86,188.74,184.97,175.42,190.59,173.27,190.73,192.66,169.51,179.85,92.811,196.27,189.42,168.82,184.5,164.8,196.89,169.18,162.38,194.81,151.35,164.19,189.67,170.09,171.88,166.81,153.64,139.47
132.12,187.61,144.05,149.07,166.82,154.93,156.98,125.26,158.01,168.29,184.76,167.56,193.34,172.14,167.36,198.2,199.8,190.05,196,103.77,135.78,160.29,83.837,180.31,161.44,185.86,193.03,167.34,151.72,184.48,166.81,127.33,164.37,196.5,197.84,159.08,135.04,192.21,180.23,173.47,164.13,186.74,187.59,179.68,195.59,188.23,179.17,138.9,190.74,179.6,127.34,172.02,154.79,162.28,189.37,163.71,167.55,167.47,154.12,145.28,196.13,180.97,174.46,77.683,175.05,148.32,193.52,193.95,169.49,185.1,188.14,195.5,175.57,145.98,171.9
161.41,167.28,176.88,172.48,159.76,132.13,186.09,138.99,65.913,197.7,124.45,151.12,107.31,144.57,187.72,143.06,192.08,144.87,112.08,173.46,156.85,188.2,159.39,181,162.18,197.02,195.1,196.36,149.8,162.59,108.36,125.15,167.31,175.65,132.34,180.62,195.41,118.45,127.64,158.19,186.96,148.34,185.18,158.85,186.56,190.7,159.95,171.05,173.98,167.65,199.7,177.57,194.1,173.74,183.75,167.97,177.63,189.59,174.09,122.83,175.31,193.64,199.5,149.51,108.88,196.97,183.66,158.86,118.47,164.09,163.34,115.87,137.27,139.8,165.78
165.23,174.98,184.64,148.57,166.16,182.51,132.32,189.54,161.77,188.18,191.11,158.75,159.07,182.31,135.85,165.94,179.64,143.25,182.03,179.14,181.03,181.83,168.37,191.91,138.05,176.07,158.43,139.64,199.57,196.58,197.4,181.2,30.613,122.34,107.76,179.08,122.57,188.24,187.74,146.55,134.91,155.16,146.86,152,163.07,62.341,172.89,188.55,148.24,180.56,179.72,160.56,126.98,188.84,188.09,188.34,142.74,197.25,113.06,183.93,195.66,195.23,165.85,172.08,172.02,153.89,172.6,160.22,150,163.25,151.97,198.97,117.09,136,150.29
186.01,94.828,146.34,198.49,120.41,193.03,169.48,190.43,171.97,195.15,137.88,162.82,182.48,185.3,192.77,194.19,190.4,163.46,88.675,198.54,147.47,198.7,145.97,185.78,140.96,166.67,166.02,132.2,192.26,182.89,157.73,177.49,187.68,186.9,152.87,179.63,145.45,160.64,185.32,196.73,129.05,136.17,142.63,173.08,162.55,144.79,189.48,187.85,197.05,100.33,161.01,192.35,164.15,167.8,199.49,119.23,141.55,190.07,195.17,153.26,176.75,187.26,178.18,191.74,93.282,165.11,159.8,174.6,149.2,197.57,183.12,128.04,186.36,179.33,181.65
116.96,142.45,141.59,189.26,182.86,194.93,166.48,144.29,181.84,170.55,192.99,186.1,193.44,141.46,182.03,150.36,187.56,143.51,198.48,146.42,100.25,196.43,186.56,177.3,139.04,164.85,156.28,182.64,191.02,147.56,152.79,185.48,160.23,165.74,149.95,189.17,169.13,181.09,153.69,82.96,122.33,174.77,182.19,183.48,68.73,170.96,183.16,179.95,166.59,137.72,146.46,164.37,188.02,121.48,61.898,132.03,193.38,155.8,148.57,189.62,164.05,99.216,186.36,146.2,178.28,178.83,124.29,147.54,192.39,190.09,197.35,148.76,182.56,142.96,147.82
197.96,198.05,169.54,160,187.01,180.19,156.56,143.47,109.4,168.25,172.56,171.6,199.33,164.1,170.59,192.75,141.5,198.85,196.05,49.497,156.27,127.1,185.6,187.2,152.16,127.3,182.55,125.99,185.56,30.744,180.19,138.91,177.74,175.24,175.44,156.37,172.34,144.25,109.8,179.44,176.16,111.11,173.22,95.052,182.02,136.77,186.77,141.74,149.34,163.86,167.42,149.56,111.23,166.01,166.66,195.05,117.5,138.16,154.24,84.104,139.32,146.12,141.52,120.91,2.0732,180.4,118.66,168.73,170.01,182.34,182.44,161.04,163.73,143.8,147.25
157.32,152.45,167.06,159.99,165.04,164.84,155.5,156.51,180.96,185.52,173.74,196.2,118.36,86.957,161.66,197.23,189.99,193.3,190.91,174.91,180.1,98.738,176.89,181.64,174.43,182.73,157.16,149.16,116.83,193.11,198.97,139.53,51.965,158.25,162.35,199.75,144.93,135.09,128.04,135.35,175.23,186.37,176.88,197.89,183.1,168.22,137.1,187.48,60.709,182.39,104.38,180.51,156.44,183.12,167.92,192.96,160.45,143.62,177.24,161.16,167,138.06,170.63,60.575,187.95,166.71,107.11,151.75,128.14,129.63,66.688,138.47,159.9,65.716,177.79
171.56,165.67,145.76,184.39,153.94,165.01,193.25,180.42,178.18,122.17,192.53,168.8,128.6,164.66,144.82,126.85,184.07,115.59,186.98,169.67,191.16,137.14,194.01,135.53,90.905,151.18,151.43,167.82,184.67,191.7,164.12,122.74,119.26,193.28,134.26,166.14,178.75,180.87,160.13,171.36,132.83,82.71,146.32,168.07,142.97,171.13,146.39,191.23,166.85,168.86,175.33,185.98,166.27,189.03,189.71,176.19,132.19,94.745,184.44,145.61,198.23,140.45,188.45,140.78,137.92,178.61,183.81,173.13,149.22,188.51,102.36,72.508,114.37,185.5,157.8
136.9,158.95,199.25,196.27,196.3,187.97,137.73,165.08,133.55,179,170.82,180.05,195.91,125.62,197.25,174.6,172.26,188.75,73.706,167.09,170.59,162.7,162.28,150.3,21.21,139.12,173.65,179.52,184.17,169.93,152.39,64.058,197.19,166.04,154.45,187.07,155.61,154.32,197.82,160.57,124.35,195.68,177.26,152.27,181.73,174.27,154.14,140.9,166.94,139.41,184.65,174.39,132.24,141.09,144.14,123.7,198.22,186.09,186.56,192.74,157.38,177.18,139.26,158.41,190.95,189.79,111.03,193.81,188.93,191.74,183.61,108.3,173.2,136.94,170.44
170.42,138.12,173.75,196.01,179.11,195.1,158.71,132.93,172.11,169.56,198.52,172.99,199.78,161.81,186.83,189.45,140.02,199.18,179.09,131.54,186.8,160.82,106.7,190.95,165.36,176.96,115.59,194.79,166.73,183.71,153.41,147.88,179.12,151.17,184.07,155.23,186.53,110.06,198.79,106.42,109.18,174.97,190.69,187.35,129.07,117.82,159.49,155.11,166.51,178.7,110.08,145.77,125.14,115.79,193.94,160.96,112.84,163.15,197.2,174.61,175.48,186.18,183.61,148.93,174.58,173.63,176.16,191.56,40.947,194.88,176.76,168.31,164.29,87.415,71.032
94.502,156.18,132.44,177.48,116.02,111.25,179.87,142.76,144.73,192.02,172.89,167.29,166.45,176.02,145.04,198.74,155.49,164.96,166.67,178.26,154.68,150.65,181.61,190.93,164.05,192.07,182.39,196.15,178.48,183.3,145.9,188.71,165.1,155.11,197.63,178.28,158.87,116.76,147.43,163.57,149.7,171.91,182.28,182.76,138.97,171.4,188.38,151.61,172.57,188.16,197.46,152.84,192.88,197.27,154.22,115.62,132.56,177.26,124.33,164.39,170,98.848,165.82,150.93,184.36,183.37,196.86,178.74,193.93,148.08,157.47,161.88,182.91,190.31,122.7
181.15,170.25,120.89,144.29,158.67,168.05,69.707,108.7,88.514,194.88,131.78,174.19,167.26,140.8,176.07,194.27,185.38,111.93,157.78,152.66,174.42,107.46,182.24,184.64,165.39,166.42,180.38,100.31,123.38,128.58,171.66,165.67,151.97,174.25,92.704,142.39,115.15,193.65,141.97,155.68,196.4,122.84,115.45,169.72,192.27,142.89,113.43,192.22,185.48,175.61,125.79,140.36,189.96,95.16,179.64,145.62,112.52,181.99,190.76,107.15,199.32,178.27,156.24,181.28,171.51,130.8,126.37,190.79,179.48,197.17,186.69,178.76,153.48,178.42,133.85
191.69,136.4,193.44,166.54,188.68,180.64,160.94,159.46,163.47,144.11,190.03,158.46,169.36,170.74,152.08,183.35,91.444,130.65,161.98,172.06,132.79,151.05,183.09,156.46,191.09,121.06,118.9,189.02,169.43,127.9,179.52,163.76,143.05,169.11,159.92,190.34,153.93,186.76,139.2,177.95,185.94,168,190.06,191.31,191.84,188.24,191.21,188.29,125.07,188.89,168.49,157.15,178.8,151.17,188.13,143.37,162.56,149.01,169.16,173.87,133.3,174.45,113.37,179.16,177.31,131.02,164.28,159.16,183.93,122.97,109.19,144.59,168.64,137.29,166.17
147.44,175.14,184.18,157.57,189.14,122.76,156.57,182.04,161.36,184.2,184.1,196.59,174.71,148.67,162.3,150.21,121.42,120.69,188.1,136.38,90.867,135.57,199.32,165.61,178.77,139.82,161.95,192.32,170.64,174.87,159.13,193.47,126.48,194.27,192.57,134.12,155.29,191.55,181.76,168.32,139.04,150.74,194.88,171.04,130.12,143.29,198.21,174.43,175.06,151,104.6,157.6,154.96,187.15,182.33,188.81,60.102,145.74,98.127,197.3,170.84,183.13,188.96,159.71,181.92,186.77,192.74,189.91,164.61,141.65,177.14,188.79,145.76,197.17,162.54
186.32,117.73,185.73,154.08,131.22,147.9,152.99,184.99,124.54,188.84,192.71,126.64,92.18,161.54,188.06,182.97,121.46,142.11,178.5,177.32,161.41,170.21,178.79,174.88,174.52,140.12,129.49,155.07,142.16,175.84,178.69,198.06,197.28,190.47,189.43,187.86,187.01,144.32,199,194.44,129.58,180.61,166.84,126.4,106.41,199.22,189.05,154.71,148.33,164.92,173.07,118.5,195.23,174.52,138.72,177.99,166.74,197.06,170.77,119.39,145.6,99.482,199.49,180.26,177.92,126.27,197.83,165.8,115.84,128.68,109.6,148.15,195.53,140.53,181.34
159.12,175.57,148.88,184.74,186.23,138.32,167.59,198.53,130.64,141.25,182.07,147.82,186.54,198.09,179.93,157.49,197.89,174.94,119.56,183.38,186.93,148.9,177.87,190.46,173.49,181.41,168.66,163.73,139.72,185.4,195.43,188.93,177.53,145.89,153.98,176.69,196.16,150.47,193.75,184.91,175.05,150.46,190.47,180.99,118.72,173.08,163.97,145.44,135.24,125.29,166.44,183.42,193.11,189.44,176.6,190.94,135.5,153.14,181.3,184.71,165.68,176.75,194.24,127.87,186.25,193.19,96.593,185.63,177.45,167.15,196.77,183.36,167.58,182.84,199.15
152.28,146.43,162.34,136.67,157.77,174.7,173.88,123.82,186.45,184.69,87.485,146.28,167.21,169.36,186.45,195.46,197.58,75.468,197.57,157.29,174.35,129.18,144.2,116.31,174.56,188.66,181.58,149.34,131.92,187.48,199.59,120.24,194.11,168.27,165.51,195.18,162.91,125.75,186.73,119.85,175.52,198.88,194.3,122.45,132.56,98.221,179.06,181.72,162.49,199.64,174.02,134.77,178.21,197.62,183.65,169.34,173.16,198.11,170.49,189.25,136.43,167.93,161.81,193.67,168.09,171.16,182.57,141.81,180.71,174.02,166.8,160.43,187.4,154.22,175.69
198.39,122.38,162.78,173.02,151.05,101.71,165.73,161.1,177.89,140.3,191.29,196.31,144.73,152.4,150.12,197.07,129.75,154.62,175.54,142.05,178.47,179.23,142.88,199.51,190.62,195.01,171.62,159.5,171.88,173.96,178.49,154.16,159.28,173.45,183.79,173.33,175.94,129.68,155.89,185.78,186.52,146.18,161.5,122.22,155.11,181.79,128.55,177.72,185,178.75,189.45,189.27,124.38,197.91,189.14,156.56,192.06,143.69,182.91,173.64,191.85,187.39,182.59,174.91,180.7,153.28,187.74,187.29,129.49,150.81,167.81,114.94,172.79,120.53,166.26
