2.2465,1.859,0.95231,1.9648,2.5191,2.7451,2.5347,2.0903,1.8962,2.4575,7.1655,2.5921,2.7996,2.84,0.85327,1.6425,1.4751,1.7085,2.692,2.6557,1.8743,2.1274,2.4966,7.1721,2.7097,2.9135,2.9327,1.1877,1.0775,1.4104,2.4662,2.3419,1.5411,1.7316,2.2188,7.0931,2.4457,2.6551,2.6837,1.3582,1.9531,2.477,2.225,1.5936,1.51,2.1049,7.0564,2.2924,2.5278,2.5759,1.0541,2.0829,1.9459,0.89987,1.1024,1.6015,6.9865,1.9129,2.1032,2.2404,1.8577,1.8507,1.1036,1.3856,1.6601,7.0493,1.9801,2.2876,2.3333,1.3814,1.7334,1.7827,1.6882,7.1711,1.973,2.4293,2.3682,1.5021,1.4227,1.2395,7.093,1.8412,2.3164,2.2627,0.68542,1.1051,6.9296,1.5675,1.856,1.9788,1.0069,6.9226,1.4195,1.7743,1.9292,6.6716,1.2613,1.6501,1.7673,5.8024,5.3346,5.1677,1.0315,0.86776,0.67809
3.1507,1.383,2.5865,1.3467,1.7149,1.8629,1.4441,1.8589,1.487,1.5319,7.2055,1.9244,3.3283,1.9021,2.605,1.3678,2.6409,2.5355,3.5531,3.2732,3.3048,3.1679,3.2909,7.7604,3.549,4.4615,3.5649,2.1654,0.78979,1.2054,2.0439,1.315,1.7342,1.2238,1.2746,7.1424,1.7753,3.2524,1.7689,1.9842,1.8936,2.987,2.6477,2.8249,2.6515,2.7341,7.5377,3.0497,4.0706,3.0465,0.96758,1.9469,1.2128,1.7145,1.1467,1.1403,7.1405,1.7121,3.2029,1.6547,1.9021,1.3237,1.5133,1.136,1.3067,7.156,1.6904,3.2566,1.6588,1.0446,0.96813,1.4854,1.5742,7.208,1.8922,3.3828,1.7559,1.0755,0.86214,0.93199,7.0945,1.4119,3.1129,1.3496,1.2196,1.4883,7.1563,1.8074,3.3332,1.6198,0.84567,7.0992,1.234,3.0762,1.225,6.6706,0.95463,2.6048,0.85097,6.1901,4.299,6.0904,2.085,0.54142,2.055
20.47,20.976,21.093,21.055,29.923,21.299,21.35,21.084,21.187,29.954,21.19,21.366,21.18,21.198,2.7659,2.176,2.0977,21.168,3.647,3.6327,2.8302,2.3136,21.271,2.9997,4.1072,3.0446,3.0086,1.6708,2.0691,21.14,3.3731,3.5011,2.4834,2.3889,21.128,2.852,3.9907,2.9746,2.6113,1.0886,20.929,2.7788,2.8569,1.5959,1.3115,21.175,2.0673,3.4423,1.936,1.7511,20.942,2.7013,2.8074,1.6813,1.3467,20.964,1.9517,3.3976,1.9399,1.824,20.527,21.068,21.111,21.06,29.93,21.165,21.429,21.098,21.201,1.2684,1.9562,2.2569,21.206,2.7515,3.7983,2.8114,2.6807,1.9507,2.2253,21.127,2.6045,3.7066,2.7847,2.5727,1.1702,20.927,1.6086,3.248,1.8345,1.5178,20.938,1.5875,3.0823,1.5061,1.398,20.395,21.079,21.09,21.051,2.3751,1.3817,1.2385,2.0172,2.2562,1.0138
45.339,45.093,45.297,44.875,63.768,45.586,45.157,45.082,45.216,63.857,45.521,45.282,45.247,45.403,5.8376,5.8468,6.8124,45.544,6.7943,6.857,6.8333,5.9605,45.628,8.3533,6.8108,6.7373,6.2074,1.4452,2.311,44.96,5.2295,2.4124,2.2547,1.9778,44.997,5.8551,2.7783,2.7589,2.1958,2.1579,45.333,5.3902,2.5586,2.4264,2.0041,45.248,5.7857,2.7465,2.8394,2.3185,44.785,5.8671,2.4703,2.3755,2.2842,45.078,5.9748,3.0681,3.0962,3.0972,45.147,45.108,45.335,44.89,63.761,45.611,45.217,45.145,45.263,4.1999,4.29,5.2872,45.351,5.5011,5.122,5.0978,4.2961,1.3482,2.1524,44.944,5.0276,2.3524,2.4197,2.047,2.2186,45.315,5.2053,2.5936,2.6028,2.0789,44.76,5.6676,2.6127,2.6348,2.2381,45.088,45.058,45.295,44.867,3.9781,3.947,4.9688,1.3095,1.8981,2.2131
11.367,11.377,11.455,11.383,16.184,11.736,11.627,11.772,11.572,16.223,11.626,11.66,11.69,11.644,1.3472,1.2341,1.5235,11.542,2.0946,2.3262,1.7379,1.4142,11.363,1.8171,2.2723,1.9544,2.0852,1.7199,1.8211,11.565,2.6284,2.4879,2.3154,1.7803,11.754,2.4042,2.7127,2.5359,2.6207,1.3142,10.842,1.9374,2.1379,1.6081,1.2832,11.445,1.8418,2.285,1.8705,2.0253,11.45,2.0443,2.0268,1.7123,1.4471,11.426,1.8641,2.2628,1.8392,1.9529,11.412,11.362,11.459,11.362,16.155,11.654,11.615,11.753,11.591,1.9414,1.6313,1.6394,11.518,1.8622,2.3183,1.7552,1.3439,1.7806,1.8278,11.572,2.2852,2.5101,2.3376,2.0781,1.1221,10.893,1.7418,2.0686,1.5548,1.6418,11.414,1.7946,2.0467,1.5899,1.6903,11.346,11.376,11.452,11.346,1.3964,1.3741,1.4197,1.6254,1.8302,1.3466
52.629,51.733,52.003,52.551,74.597,52.058,52.046,52.096,52.862,74.486,52.504,52.281,52.511,52.7,4.2251,3.663,4.6813,51.992,4.6778,4.4722,3.5056,5.0913,52.088,5.1384,4.7334,3.6645,5.563,3.4153,6.408,51.56,4.5534,3.3978,3.8866,6.8441,51.776,5.3919,4.412,4.8573,6.8245,4.5721,51.854,4.1179,3.2066,2.5453,5.2581,51.705,4.3658,3.9653,3.4239,5.3999,52.287,5.1035,6.2728,4.2883,3.1148,52.506,5.2837,6.7541,4.8094,3.7582,52.642,51.766,52.016,52.602,74.619,52.117,52.098,52.153,52.877,3.9783,2.9196,4.0868,51.95,4.4271,4.2619,3.3513,4.7069,3.1158,6.2695,51.557,4.7549,3.4434,3.7224,6.8625,4.3299,51.825,4.1333,3.3505,2.3948,5.0752,52.304,5.1138,6.2756,4.5134,3.2243,52.621,51.797,52.026,52.577,4.2025,3.1723,4.2472,3.2428,6.4448,4.5701
72.569,72.668,72.576,71.775,102.86,72.79,72.696,72.717,72.823,102.99,72.805,72.878,72.773,72.863,2.0352,2.5492,2.4303,72.527,3.1357,2.6603,2.4688,2.9239,72.775,3.855,3.2835,3.1334,3.1135,1.5065,1.7775,72.474,2.3479,1.6339,1.6157,1.7961,72.725,3.0613,2.1846,2.0776,2.0228,1.86,72.681,2.4258,1.8017,1.7851,1.8719,72.808,3.1537,2.2351,2.1265,2.3415,72.877,2.4713,1.8661,1.936,2.424,72.753,3.3474,2.5502,2.3516,2.4963,72.598,72.721,72.632,71.824,102.88,72.868,72.766,72.773,72.868,1.5179,1.731,1.8037,72.491,3.2887,2.6411,2.2988,2.2495,0.98419,1.5711,72.43,2.972,2.0743,1.882,1.7661,1.5735,72.645,2.9106,2.0258,1.775,1.6139,72.866,3.1394,2.2559,2.0511,2.2164,72.592,72.697,72.604,71.825,1.8231,1.8936,2.2984,1.1612,1.8394,1.6125
57.44,55.974,56.08,55.647,78.976,57.693,56.609,56.546,55.983,78.674,58.327,57.026,56.669,56.296,6.2357,7.3418,11.545,56.581,17.195,16.258,13.703,11.188,57.509,21.177,15.343,15.963,12.3,5.2541,8.0203,56.056,15.187,13.685,10.434,7.4067,56.288,18.826,12.513,12.681,9.196,5.6514,55.935,14.865,12.03,9.1738,5.7617,55.897,17.803,11.372,10.942,7.1533,55.587,14.875,10.845,8.5986,4.5028,56.086,16.976,11.112,9.8403,6.7449,57.437,56.021,55.995,55.604,79.019,58.057,56.515,56.592,56.014,5.9175,7.7905,11.587,56.499,18.443,15.384,14.537,11.214,4.9568,8.0656,56.006,16.516,12.879,11.259,7.7499,5.3347,55.92,15.983,11.062,9.4298,5.5834,55.61,16.059,10.167,8.8766,4.6023,57.767,55.901,56.067,55.64,7.4761,8.4732,12.43,3.8566,6.8917,5.4276
1.804,1.8089,1.1884,1.6773,1.6772,2.2073,2.0389,2.0436,1.8276,2.2163,2.5668,2.6557,2.3675,2.3568,1.4741,1.244,1.7328,1.6493,1.945,1.7019,1.9466,1.3509,1.9189,2.5215,2.5502,2.4322,2.3401,1.5557,1.2108,1.1275,2.0541,1.8857,1.9725,1.603,2.0541,2.4438,2.5402,2.3449,2.2252,1.3229,1.3629,1.903,1.5638,1.6465,1.4127,1.7438,2.168,2.2836,1.9933,1.9738,1.3582,2.1858,1.7884,1.9671,1.6952,2.0073,2.3499,2.4385,2.2219,2.1837,1.4948,1.4129,1.4906,1.4295,1.5711,2.0395,2.1264,1.9922,1.7558,0.82674,1.2892,1.3264,1.4004,2.0401,1.7866,2.134,1.6693,0.93482,0.97254,1.1181,1.9504,1.6569,1.874,1.4045,1.0246,1.2366,1.95,1.566,1.7252,0.99686,1.5001,2.1222,1.9464,1.9329,1.6348,1.5363,1.334,1.5578,1.1892,1.374,0.91877,1.5995,1.4467,1.1652,1.2993
1.6094,1.317,1.5178,0.96776,1.5128,2.9471,2.0977,1.9399,1.4783,1.5627,2.232,2.4919,2.4377,2.027,1.0635,1.3818,1.56,1.7027,3.2503,2.508,1.7544,1.7959,1.8077,2.391,2.7246,2.794,2.3809,1.2654,1.3025,1.3704,3.0781,2.3093,1.7841,1.6208,1.5467,2.2702,2.5183,2.6154,2.1787,1.4281,1.244,3.1577,2.5191,1.931,1.8506,1.8016,2.433,2.7573,2.7674,2.4262,1.5315,2.9666,2.0409,1.8817,1.2255,1.5173,2.0993,2.3986,2.3502,1.9001,2.381,1.7516,1.301,1.2642,1.3792,1.9983,2.3779,2.2535,1.7821,1.3595,1.9934,2.3437,2.7786,2.6469,3.1953,2.7215,1.9835,1.186,1.2514,1.799,1.9168,2.5103,2.0677,1.1385,1.1629,1.4245,1.8416,2.4373,2.2098,1.4399,1.1458,1.6248,2.1609,1.8924,1.1461,1.3078,1.6705,1.8034,1.3981,1.2248,1.0906,1.0469,1.3257,1.5988,1.2444
3.0083,1.5359,1.0664,1.3464,1.4041,2.4017,2.5315,1.4311,1.6307,1.8452,3.7179,3.0319,2.254,2.4324,2.9015,2.4117,2.857,2.7055,3.3039,3.5215,2.8274,2.1335,3.1448,4.46,4.0855,3.4714,3.6045,1.4883,1.4187,1.4815,2.5046,2.7621,1.5948,1.6474,2.1204,3.86,3.2714,2.4634,2.5848,1.3392,1.1021,2.2356,2.3816,1.2466,0.89122,1.6561,3.6103,2.9845,2.1095,2.2811,1.1508,2.2955,2.5738,1.4757,1.623,1.8496,3.7813,3.1336,2.245,2.4392,1.6559,1.9479,0.7403,0.94584,1.2719,3.5882,2.8091,1.9025,1.7728,1.2326,1.554,1.9828,1.5014,3.9601,2.8787,2.4009,1.6537,1.6355,2.2293,1.3687,3.9917,2.9216,2.6065,2.0761,1.0869,1.028,3.589,2.6817,1.922,1.6647,1.6169,3.6415,2.9584,2.0917,2.0504,3.2041,2.2734,1.6438,1.4168,2.3414,2.4233,2.9641,1.1989,1.8578,1.4187
2.8042,1.5024,1.4535,1.6167,1.7349,4.4409,2.3339,1.7165,1.7078,2.0092,3.5107,3.0133,2.8074,2.2032,2.3333,2.2307,2.268,2.6641,4.8017,2.7611,2.5026,2.5422,2.5755,4.1014,3.7866,3.5853,2.9273,0.84314,0.6134,1.1976,4.2646,1.9043,1.3731,1.2413,1.6305,3.2985,2.8135,2.5415,1.8373,0.66428,1.0396,4.1985,1.9257,1.1308,1.0711,1.5723,3.2499,2.7709,2.4648,1.7048,1.0323,4.1928,1.7758,1.1393,0.99386,1.4216,3.197,2.7055,2.4306,1.6253,4.1621,1.7451,1.1174,1.2282,1.5647,3.1976,2.749,2.4482,1.7429,3.4693,3.763,3.7679,3.6267,4.914,3.3063,3.2551,3.4042,1.277,1.3373,1.1345,3.2569,2.4795,2.0787,1.5406,0.5495,1.0915,3.0203,2.3324,1.969,1.0903,1.0735,3.0164,2.3318,1.9339,1.0532,2.7184,2.0418,1.7632,1.0631,2.2431,1.9839,2.4195,1.2512,1.5641,1.188
2.0646,2.1059,1.1215,2.0212,1.6093,2.4259,3.6318,1.8585,2.0096,2.0598,2.0346,3.3792,2.5042,2.4462,2.2571,2.1128,2.9821,2.7469,3.129,3.9529,2.5154,2.5774,2.8557,2.6122,3.7548,3.2127,3.1198,1.6475,1.782,2.0485,2.8071,3.7388,1.9187,2.0586,2.3996,2.2242,3.711,2.9496,3.0705,1.6426,1.3417,2.1973,3.4505,1.4549,1.526,1.7954,1.7257,3.2269,2.3204,2.2605,1.3496,2.4318,3.8795,2.1235,2.4858,2.5107,2.2844,3.7329,2.772,2.8821,1.6404,3.1581,1.5666,1.9115,1.7882,1.6962,3.2456,2.1569,1.9574,2.1606,1.5726,1.8944,1.5054,1.7088,3.051,2.2179,1.4865,2.7883,2.5402,2.4974,2.7281,3.6763,3.0522,2.4579,0.94074,0.93808,1.0855,2.8817,2.0111,1.6546,1.0395,1.1464,2.9417,2.0423,1.6936,0.8535,2.3197,1.6121,1.2047,2.3431,1.5414,1.3576,2.0818,2.3298,1.4595
2.2045,1.4406,1.6764,1.6038,1.8554,2.4911,2.2192,1.9125,2.0894,1.9997,2.7428,2.281,2.6195,1.9778,1.3533,1.914,1.6458,1.7517,2.6091,2.3829,1.8599,1.7981,1.928,2.4899,2.2197,2.8681,2.1353,1.1246,1.4105,1.4806,2.345,1.9222,1.3864,1.4919,1.4172,2.1656,1.7672,2.3829,1.4878,1.7452,1.7162,2.502,2.0125,1.7259,1.9422,1.869,2.4907,2.1591,2.5557,1.6819,0.84632,2.1046,1.9792,1.6053,1.9357,1.994,2.4133,2.1141,2.614,1.7653,1.8082,1.7022,1.2463,1.761,1.7652,2.2525,1.8433,2.3692,1.4668,1.0264,1.6389,1.8792,2.078,2.5833,2.2714,2.204,1.8217,1.1169,1.3698,1.5499,2.2643,1.7421,1.7432,1.2458,1.1474,0.94851,1.9857,1.2454,1.9113,0.93645,1.0647,2.0271,1.4268,1.9729,1.351,1.6241,0.94147,1.8293,1.0226,1.4084,2.0941,1.6409,1.7571,0.9715,1.4348
2.0255,1.667,2.3182,1.6848,1.8258,2.7057,1.7817,2.2448,2.0776,2.1767,2.7616,2.7836,3.348,2.4921,2.227,2.0914,2.1106,2.2703,2.9757,2.1906,2.5751,2.4446,2.126,3.1267,3.0811,3.6999,2.9018,1.9236,1.5462,1.9658,2.6651,1.7494,2.0968,2.0453,2.0296,2.7237,2.7084,3.4092,2.5557,1.4798,1.5953,2.7843,1.769,2.386,2.1529,1.8684,2.7621,2.7233,3.4825,2.5424,1.0491,2.2881,1.4168,1.5104,1.4404,1.2675,2.3785,2.4061,3.1188,2.1689,2.0663,1.1742,1.8906,1.4029,1.4809,2.4258,2.3735,2.9859,2.1774,1.6938,1.7579,1.2632,2.0005,2.6849,2.3923,2.7814,2.6328,1.5897,0.93193,1.4267,2.1514,2.0646,2.5833,1.8444,1.0338,1.409,2.3804,2.3738,2.6856,2.2094,1.3002,2.2039,2.033,2.558,1.9269,1.7233,1.8729,2.5518,1.812,1.9242,2.3145,1.7895,1.6745,1.0605,1.8611
2.8574,2.3818,2.1987,2.6102,2.6071,2.4065,2.7996,2.633,2.7397,3.3936,3.0998,2.8768,3.2196,3.2198,1.6241,2.395,2.5927,2.6427,2.1156,2.7995,2.5835,2.5867,2.3851,2.8542,2.8186,3.0689,3.1599,1.6046,1.4642,1.8789,1.718,2.448,1.9681,2.1188,2.4766,2.4657,2.453,2.8115,2.7682,1.1625,1.9063,2.0502,2.2258,1.874,1.9054,2.7693,2.67,2.6039,2.8687,2.832,1.9951,2.3285,2.4768,2.0889,2.2048,2.9593,2.7863,2.8317,3.0847,2.9763,1.8654,2.3127,1.8541,2.1017,2.7992,2.6203,2.5177,2.8927,2.7261,1.5846,1.1631,1.36,2.1574,1.9984,1.887,2.0036,2.0375,1.4147,0.80009,2.1191,2.335,2.1707,2.2105,2.0419,1.0465,2.3043,2.0148,1.9877,1.9618,2.1216,2.0276,2.1365,2.0283,2.0173,1.9607,2.4552,2.4898,2.7036,2.6869,1.1857,1.1546,1.5111,1.7364,1.0875,1.6084
3.0779,3.0307,3.0888,3.3356,3.8838,3.6995,3.3518,3.2254,3.6272,4.0914,4.5479,3.5814,3.7919,3.5747,1.7596,1.9562,3.0636,2.9176,2.8008,1.9825,1.8748,1.7865,3.0719,3.7585,2.5153,2.6368,2.6086,1.3896,2.023,2.7777,2.8096,2.27,1.7107,2.3714,3.0808,3.8846,2.7336,2.926,2.7604,1.7342,2.606,2.6997,2.3786,2.0211,2.4726,3.0177,3.7985,2.6296,2.7813,2.6467,3.1472,3.4541,3.1494,2.9484,3.3172,3.6363,4.3541,3.424,3.5971,3.4156,3.3913,3.0348,2.8733,2.9052,3.7022,4.4437,3.5165,3.5041,3.3602,1.4631,1.6757,2.6704,3.1622,3.7548,1.8437,2.1934,1.7908,1.1283,1.7737,2.7553,3.5403,2.0006,2.1892,2.1524,2.0011,2.7572,3.5933,2.0848,2.3475,2.1565,2.9887,3.846,2.7836,2.5725,2.607,3.7807,3.0788,3.0413,3.1389,2.8642,2.0301,3.1453,1.8078,1.2946,1.6583
